ID,氏名,性別,所属学部,古典,物理,化学,経済,英語,数学,情報
S1586,小林 康弘,男,理工学部,52,88,82,56,77,95,90
S1587,伊藤 真綾,女,理工学部,63,91,82,52,78,97,88
S1588,山本 加奈,女,理工学部,53,88,84,51,78,87,86
S1589,小林 知実,女,理工学部,53,96,79,65,81,97,82
S1590,山田 浩,男,理工学部,57,86,81,61,84,96,85
S1591,佐々木 亮介,男,理工学部,59,99,86,54,78,90,90
S1592,井上 花子,女,理工学部,59,92,88,47,84,96,79
S1593,田中 結衣,女,理工学部,59,87,81,51,82,91,87
S1594,吉田 修平,男,理工学部,58,98,85,63,85,91,81
S1595,高橋 千代,女,理工学部,50,99,88,59,79,100,86
S1596,井上 康弘,男,理工学部,47,100,75,61,84,91,83
S1597,遠藤 桃子,女,理工学部,48,100,81,64,78,87,90
S1598,加藤 あすか,女,理工学部,60,94,82,63,80,100,88
S1599,高橋 春香,女,理工学部,59,92,90,52,81,98,87
S1600,前田 健一,男,理工学部,61,98,77,63,90,97,88
S1601,田中 直子,女,理工学部,54,87,88,46,88,91,76
S1602,鈴木 裕樹,男,理工学部,47,88,75,62,90,86,77
S1603,松田 くみ子,女,理工学部,56,93,84,53,78,87,79
S1604,小林 聡太郎,男,理工学部,54,86,90,49,76,94,83
S1605,岡本 直樹,男,理工学部,57,94,75,51,76,92,87
S1606,福田 七夏,女,理工学部,52,88,83,45,86,99,76
S1607,吉田 千代,女,理工学部,63,92,82,56,89,94,81
S1608,佐藤 明美,女,理工学部,55,88,87,62,85,99,85
S1609,佐々木 陽一,男,理工学部,56,90,84,63,85,92,88
S1610,佐藤 知実,女,理工学部,56,86,82,49,77,100,82
S1611,小林 七夏,女,理工学部,51,88,78,56,82,97,82
S1612,中川 舞,女,理工学部,58,100,83,57,90,92,90
S1613,佐藤 零,男,理工学部,60,95,85,65,76,90,90
S1614,田中 裕美子,女,理工学部,54,94,79,53,81,92,90
S1615,前田 翔太,男,理工学部,63,89,87,51,86,85,90
S1616,田中 桃子,女,理工学部,52,98,86,62,77,92,81
S1617,山口 春香,女,理工学部,57,95,87,49,77,91,76
S1618,遠藤 香織,女,理工学部,61,89,77,51,78,91,75
S1619,中川 美加子,女,理工学部,46,91,77,55,76,86,75
S1620,山下 聡太郎,男,理工学部,50,98,88,64,89,89,81
S1621,前田 翼,男,理工学部,58,97,83,51,80,91,78
S1622,山田 千代,女,理工学部,51,97,88,56,81,94,80
S1623,中村 明美,女,理工学部,52,94,88,53,88,98,88
S1624,村上 知実,女,理工学部,57,94,78,63,90,85,75
S1625,加藤 くみ子,女,理工学部,48,92,90,49,78,92,89
S1626,村上 香織,女,理工学部,55,87,88,60,90,91,79
S1627,山本 淳,男,理工学部,61,92,79,50,77,92,81
S1628,渡辺 直子,女,理工学部,51,100,75,55,80,91,86
S1629,山口 舞,女,理工学部,45,99,86,57,90,95,87
S1630,森 幹,女,理工学部,54,91,76,63,75,98,86
S1631,坂本 零,男,理工学部,59,88,75,60,81,100,79
S1632,吉田 修平,男,理工学部,51,92,90,64,89,99,76
S1633,福田 裕樹,男,理工学部,52,96,83,64,79,95,78
S1634,佐藤 零,男,理工学部,57,92,79,63,79,89,76
S1635,池田 花子,女,理工学部,65,100,80,51,83,96,83
S1636,西村 陽一,男,理工学部,57,85,89,59,80,93,77
S1637,佐藤 加奈,女,理工学部,47,86,88,52,78,100,78
S1638,吉田 くみ子,女,理工学部,61,95,76,55,81,91,86
S1639,加藤 涼平,男,理工学部,61,96,84,45,82,96,82
S1640,田中 里佳,女,理工学部,56,100,88,52,76,99,80
S1641,加藤 直子,女,理工学部,54,100,75,60,82,86,75
S1642,加藤 七夏,女,理工学部,46,89,90,47,80,97,86
S1643,清水 晃,男,理工学部,58,94,77,53,80,91,81
S1644,坂本 あすか,女,理工学部,50,96,87,62,75,98,77
S1645,佐々木 結衣,女,理工学部,58,100,89,63,82,91,90
S1646,松本 浩,男,理工学部,45,97,80,57,85,100,90
S1647,山本 裕美子,女,理工学部,57,91,78,60,85,87,85
S1648,井上 学,男,理工学部,57,99,89,45,79,95,88
S1649,高橋 香織,女,理工学部,62,86,89,64,85,92,89
S1650,後藤 加奈,女,理工学部,54,86,88,56,84,89,78
S1651,山下 花子,女,理工学部,54,100,90,55,84,90,90
S1652,田中 花子,女,理工学部,63,90,85,53,88,88,89
S1653,渡辺 京助,男,理工学部,60,100,88,51,83,97,90
S1654,坂本 春香,女,理工学部,59,87,78,48,85,95,85
S1655,高橋 京助,男,理工学部,49,86,88,63,80,91,87
S1656,遠藤 裕樹,男,理工学部,53,100,80,53,88,85,84
S1657,石井 零,男,理工学部,56,90,85,53,76,85,89
S1658,鈴木 和也,男,理工学部,51,99,82,65,78,90,87
S1659,太田 陽一,男,理工学部,46,86,75,46,80,90,77
S1660,山下 加奈,女,理工学部,55,97,86,64,80,86,86
S1661,岡田 太一,男,理工学部,52,96,87,57,80,89,77
S1662,前田 康弘,男,理工学部,60,86,86,53,81,85,84
S1663,福田 零,男,理工学部,51,93,77,64,82,98,90
S1664,斎藤 聡太郎,男,理工学部,63,88,78,57,77,93,89
S1665,佐々木 学,男,理工学部,65,92,85,64,85,90,75
S1666,後藤 直子,女,理工学部,52,96,83,56,79,88,89
S1667,加藤 真綾,女,理工学部,54,88,81,54,85,91,83
S1668,山田 直子,女,理工学部,51,94,75,47,89,90,78
S1669,佐藤 稔,男,理工学部,47,98,84,64,83,86,89
S1670,高橋 陽子,女,理工学部,55,95,83,56,88,93,79
S1671,松本 さゆり,女,理工学部,48,97,78,51,77,98,79
S1672,太田 直人,男,理工学部,60,99,84,51,83,93,90
S1673,佐藤 京助,男,理工学部,64,86,75,47,86,94,85
S1674,佐藤 里佳,女,理工学部,51,85,81,49,79,89,75
S1675,中村 花子,女,理工学部,48,94,77,61,78,98,81
S1676,木村 明美,女,理工学部,58,88,84,58,78,96,83
S1677,吉田 充,男,理工学部,50,90,90,48,76,93,76
S1678,青木 直子,女,理工学部,52,85,76,57,81,97,80
S1679,中村 明美,女,理工学部,46,95,75,48,78,86,85
S1680,渡辺 康弘,男,理工学部,53,91,75,51,87,100,88
S1681,渡辺 学,男,理工学部,45,91,78,65,83,91,87
S1682,山本 篤司,男,理工学部,46,95,85,48,88,96,76
S1683,伊藤 舞,女,理工学部,64,85,78,59,86,92,80
S1684,佐々木 和也,男,理工学部,52,96,82,54,85,100,84
S1685,高橋 美加子,女,理工学部,56,94,81,55,90,99,85
S1686,渡辺 稔,男,理工学部,53,88,83,48,79,85,78
S1687,小林 知実,女,理工学部,61,88,83,53,87,94,77
S1688,中島 健一,男,理工学部,57,98,76,64,90,90,80
S1689,石井 稔,男,理工学部,52,100,87,56,90,89,79
S1690,山口 春香,女,理工学部,50,98,90,55,86,85,88
S1691,後藤 裕太,男,理工学部,47,94,88,57,85,92,80
S1692,三浦 稔,男,理工学部,55,88,86,61,75,98,81
S1693,伊藤 拓真,男,理工学部,58,89,75,53,80,91,80
S1694,森 舞,女,理工学部,49,86,90,45,83,99,83
S1695,藤田 直子,女,理工学部,47,92,90,62,79,93,82
S1696,斎藤 さゆり,女,理工学部,46,91,88,53,87,85,83
S1697,青木 淳,男,理工学部,51,90,90,59,76,95,80
S1698,村上 香織,女,理工学部,64,85,85,45,89,95,85
S1699,山口 花子,女,理工学部,55,87,79,58,76,100,83
S1700,小林 裕樹,男,理工学部,56,85,78,58,86,93,77
S1701,後藤 晃,男,理工学部,49,94,76,45,84,95,80
S1702,高橋 春香,女,理工学部,58,89,83,60,89,85,77
S1703,西村 充,男,理工学部,63,90,76,65,83,92,88
S1704,青木 淳,男,理工学部,54,95,90,49,89,94,83
S1705,田中 洋介,男,理工学部,45,91,89,50,81,90,87
S1706,長谷川 桃子,女,理工学部,59,91,90,48,82,86,84
S1707,山下 加奈,女,理工学部,57,98,78,54,88,95,87
S1708,中村 舞,女,理工学部,47,87,75,48,87,98,90
S1709,清水 裕太,男,理工学部,46,96,79,60,76,98,89
S1710,山下 淳,男,理工学部,63,92,87,48,81,88,86
S1711,橋本 七夏,女,理工学部,60,89,81,60,86,94,87
S1712,福田 涼平,男,理工学部,50,96,75,49,83,95,81
S1713,山口 京助,男,理工学部,53,85,82,64,83,88,88
S1714,清水 洋介,男,理工学部,46,92,75,45,81,93,84
S1715,中村 幹,女,理工学部,52,98,83,55,88,88,88
S1716,斉藤 涼平,男,理工学部,51,91,81,45,87,95,82
S1717,坂本 千代,女,理工学部,61,92,85,54,89,90,75
S1718,池田 充,男,理工学部,50,96,75,51,75,89,87
S1719,池田 幹,女,理工学部,53,90,75,52,76,86,77
S1720,西村 花子,女,理工学部,50,95,85,58,90,95,87
S1721,林 拓真,男,理工学部,61,99,76,62,90,89,88
S1722,伊藤 拓真,男,理工学部,59,93,78,65,86,95,88
S1723,池田 陽一,男,理工学部,59,98,82,61,86,93,76
S1724,井上 結衣,女,理工学部,58,100,84,58,90,86,84
S1725,坂本 明美,女,理工学部,56,92,78,55,90,89,79
S1726,山田 英樹,男,理工学部,52,94,89,53,77,88,77
S1727,高橋 英樹,男,理工学部,51,94,87,63,79,87,78
S1728,山田 桃子,女,理工学部,50,98,87,63,76,98,81
S1729,伊藤 裕太,男,理工学部,65,95,85,45,80,91,82
S1730,田中 修平,男,理工学部,51,91,84,60,82,94,80
S1731,斉藤 太郎,男,理工学部,56,88,76,58,81,88,77
S1732,小川 充,男,理工学部,47,96,76,51,81,99,86
S1733,佐々木 洋介,男,理工学部,55,85,82,61,75,91,87
S1734,小川 美加子,女,理工学部,53,92,85,59,88,99,86
S1735,石川 千代,女,理工学部,55,87,75,59,82,85,82
S1736,田中 花子,女,理工学部,52,87,75,57,85,91,85
S1737,渡辺 里佳,女,理工学部,54,89,75,46,77,85,77
S1738,伊藤 聡太郎,男,理工学部,46,86,80,65,90,97,89
S1739,清水 美加子,女,理工学部,56,94,76,46,89,100,85
S1740,鈴木 くみ子,女,理工学部,65,92,88,56,80,91,77
S1741,遠藤 陽子,女,理工学部,49,95,79,58,82,87,90
S1742,吉田 稔,男,理工学部,49,90,90,53,86,86,90
S1743,松本 明美,女,理工学部,55,98,78,45,89,90,75
S1744,林 桃子,女,理工学部,57,96,75,58,89,91,90
S1745,伊藤 学,男,理工学部,45,100,81,54,78,86,80
S1746,鈴木 桃子,女,理工学部,54,100,88,49,90,95,89
S1747,山下 裕美子,女,理工学部,47,88,77,55,75,90,90
S1748,田中 翼,男,理工学部,54,100,80,50,90,100,79
S1749,藤田 裕美子,女,理工学部,56,85,88,53,88,90,76
S1750,三浦 春香,女,理工学部,47,87,78,65,83,97,86
S1751,松本 くみ子,女,理工学部,60,89,90,49,80,93,80
S1752,山本 涼平,男,理工学部,49,96,87,46,82,89,85
S1753,松本 淳,男,理工学部,59,97,84,54,88,96,85
S1754,小林 桃子,女,理工学部,63,100,89,45,80,87,78
S1755,田中 七夏,女,理工学部,54,86,80,53,75,100,75
S1756,小林 治,男,理工学部,55,86,88,46,81,86,84
S1757,林 治,男,理工学部,59,99,78,53,84,93,87
S1758,三浦 直樹,男,理工学部,56,95,75,61,82,89,79
S1759,後藤 陽子,女,理工学部,61,99,79,65,77,96,83
S1760,山口 零,男,理工学部,53,91,81,58,88,91,83
S1761,渡辺 桃子,女,理工学部,56,85,84,52,80,92,85
S1762,村上 美加子,女,理工学部,49,96,80,62,89,95,90
S1763,伊藤 知実,女,理工学部,50,89,77,47,83,93,89
S1764,山田 七夏,女,理工学部,59,94,86,56,84,100,86
S1765,田中 幹,女,理工学部,63,100,75,57,88,96,81
S1766,吉田 陽子,女,理工学部,49,87,81,47,90,86,76
S1767,伊藤 涼平,男,理工学部,58,87,89,52,75,90,77
S1768,渡辺 裕太,男,理工学部,62,94,76,49,86,90,75
S1769,小林 直子,女,理工学部,56,91,79,45,83,86,81
S1770,鈴木 涼平,男,理工学部,65,85,76,56,83,86,80
S1771,池田 健一,男,理工学部,62,93,89,50,79,100,77
S1772,前田 桃子,女,理工学部,48,92,88,57,79,97,85
S1773,井上 篤司,男,理工学部,59,94,87,58,81,96,84
S1774,後藤 拓真,男,理工学部,57,93,78,57,81,91,80
S1775,森 さゆり,女,理工学部,62,98,85,57,80,98,78
S1776,渡辺 幹,女,理工学部,52,95,77,51,80,92,76
S1777,山口 明美,女,理工学部,51,88,75,64,88,90,83
S1778,石川 治,男,理工学部,56,88,76,54,90,97,81
S1779,三浦 京助,男,理工学部,55,90,82,55,78,85,84
S1780,鈴木 充,男,理工学部,59,100,87,57,79,85,87
S1781,斎藤 七夏,女,理工学部,57,100,85,48,82,98,86
S1782,加藤 直人,男,理工学部,52,92,89,47,89,86,76
S1783,岡本 花子,女,理工学部,49,95,76,52,80,95,81
S1784,藤田 裕樹,男,理工学部,64,95,78,45,78,96,81
S1785,森 七夏,女,理工学部,65,93,81,63,78,99,82
S1786,加藤 里佳,女,理工学部,54,86,84,53,86,89,76
S1787,山田 直子,女,理工学部,64,99,84,48,77,86,90
S1788,小林 学,男,理工学部,62,86,88,60,76,97,82
S1789,太田 桃子,女,理工学部,51,87,89,53,88,100,76
S1790,田中 英樹,男,理工学部,45,95,82,49,88,85,80
S1791,福田 明美,女,理工学部,52,97,80,56,86,95,77
S1792,松本 裕太,男,理工学部,63,88,87,55,90,92,85
S1793,田中 里佳,女,理工学部,52,86,90,62,75,85,75
S1794,田中 さゆり,女,理工学部,51,95,89,62,82,94,75
S1795,加藤 亮介,男,理工学部,59,89,87,52,89,97,83
S1796,伊藤 舞,女,理工学部,52,93,90,58,79,90,85
S1797,池田 亮介,男,理工学部,51,85,76,50,81,87,85
S1798,井上 美加子,女,理工学部,60,97,78,53,80,90,77
S1799,山田 美加子,女,理工学部,60,91,85,63,78,97,80
S1800,太田 英樹,男,理工学部,55,86,77,56,85,100,84
S1801,田中 英樹,男,理工学部,61,85,80,52,89,91,84
S1802,加藤 花子,女,理工学部,50,99,77,51,83,97,86
S1803,田中 裕樹,男,理工学部,52,94,76,62,81,89,80
S1804,松田 くみ子,女,理工学部,54,93,85,65,83,99,88
S1805,岡田 治,男,理工学部,45,89,90,61,82,93,87
S1806,佐藤 智也,男,理工学部,62,90,88,56,78,89,89
S1807,佐藤 充,男,理工学部,64,85,90,60,86,93,81
S1808,木村 翔太,男,理工学部,59,90,88,59,76,86,84
S1809,長谷川 拓真,男,理工学部,56,95,85,47,87,87,80
S1810,井上 明美,女,理工学部,46,88,82,64,78,92,87
S1811,山田 くみ子,女,理工学部,54,98,83,52,86,94,83
S1812,井上 裕太,男,理工学部,59,99,90,57,82,93,90
S1813,山田 結衣,女,理工学部,48,89,84,61,90,94,90
S1814,佐藤 里佳,女,理工学部,47,99,85,50,84,93,85
S1815,山田 美加子,女,理工学部,55,96,90,63,76,95,81
S1816,高橋 七夏,女,理工学部,45,97,77,56,90,99,75
S1817,井上 晃,男,理工学部,63,95,76,55,77,85,82
S1818,岡田 太郎,男,理工学部,47,97,89,64,75,95,85
S1819,小林 直人,男,理工学部,49,90,88,65,76,96,80
S1820,佐々木 太一,男,理工学部,52,95,78,45,80,88,82
S1821,斎藤 里佳,女,理工学部,58,100,84,47,83,88,83
S1822,高橋 京助,男,理工学部,58,87,88,53,77,88,88
S1823,吉田 裕美子,女,理工学部,51,92,90,54,80,100,89
S1824,田中 里佳,女,理工学部,50,92,83,58,86,97,81
S1825,中村 康弘,男,理工学部,49,86,75,46,77,91,83
S1826,後藤 里佳,女,理工学部,51,98,78,52,78,91,85
S1827,山口 幹,女,理工学部,60,89,90,47,85,100,86
S1828,佐藤 花子,女,理工学部,48,92,76,60,77,96,86
S1829,藤田 明美,女,理工学部,57,100,78,65,84,86,84
S1830,石川 裕美子,女,理工学部,50,91,84,55,81,96,75
S1831,佐藤 美加子,女,理工学部,63,97,77,47,88,87,88
S1832,山田 治,男,理工学部,57,100,89,48,88,90,89
S1833,高橋 直人,男,理工学部,46,98,76,57,85,87,78
S1834,池田 美加子,女,理工学部,53,91,85,60,77,99,83
S1835,伊藤 陽子,女,理工学部,53,98,76,46,84,88,78
S1836,中川 晃,男,理工学部,59,98,75,64,76,90,80
S1837,山田 治,男,理工学部,52,89,77,52,78,99,87
S1838,田中 舞,女,理工学部,53,100,79,59,90,93,84
S1839,佐藤 幹,女,理工学部,46,91,77,51,88,90,77
S1840,中島 裕太,男,理工学部,52,86,77,60,88,99,88
S1841,佐藤 明美,女,理工学部,62,91,83,51,85,87,81
S1842,中村 修平,男,理工学部,50,94,80,58,77,89,77
S1843,後藤 結衣,女,理工学部,52,96,88,57,79,89,87
S1844,藤田 京助,男,理工学部,54,85,83,63,84,89,87
S1845,鈴木 春香,女,理工学部,64,92,90,60,81,90,77
S1846,高橋 拓真,男,理工学部,50,90,90,55,88,98,75
S1847,森 七夏,女,理工学部,48,94,87,65,90,86,81
S1848,小林 裕樹,男,理工学部,50,86,86,64,85,100,83
S1849,森 修平,男,理工学部,65,97,79,55,77,98,90
S1850,坂本 京助,男,理工学部,55,93,79,59,84,97,80
S1851,石川 真綾,女,理工学部,56,95,90,60,85,89,85
S1852,田中 千代,女,理工学部,46,85,81,49,81,99,82
S1853,田中 明美,女,理工学部,51,92,88,61,87,91,76
S1854,石井 拓真,男,理工学部,62,89,80,53,75,96,83
S1855,山口 治,男,理工学部,54,89,79,55,86,99,76
S1856,佐藤 陽一,男,理工学部,45,92,85,49,75,85,89
S1857,山田 春香,女,理工学部,65,87,82,65,77,94,78
S1858,石井 健一,男,理工学部,51,97,86,49,84,91,77
S1859,吉田 学,男,理工学部,56,97,85,48,78,91,86
S1860,藤原 知実,女,理工学部,53,98,82,45,78,88,77
S1861,山口 知実,女,理工学部,52,89,90,51,90,92,78
S1862,山田 陽子,女,理工学部,51,98,77,61,88,95,89
S1863,高橋 幹,女,理工学部,58,93,85,61,82,98,76
S1864,山下 明美,女,理工学部,59,92,78,61,77,88,88
S1865,山田 晃,男,理工学部,47,88,88,60,80,98,90
S1866,鈴木 真綾,女,理工学部,57,87,80,52,88,86,80
S1867,伊藤 真綾,女,理工学部,46,95,80,65,76,96,78
S1868,中川 知実,女,理工学部,53,93,82,65,84,89,83
S1869,伊藤 幹,女,理工学部,61,87,86,58,82,87,87
S1870,村上 加奈,女,理工学部,58,92,81,45,88,88,86
S1871,佐藤 和也,男,理工学部,60,88,86,63,81,88,89
S1872,小林 春香,女,理工学部,49,92,85,62,85,85,79
S1873,佐藤 陽子,女,理工学部,65,93,89,49,75,92,81
S1874,中村 聡太郎,男,理工学部,60,85,79,58,77,85,77
S1875,吉田 陽子,女,理工学部,63,98,83,57,84,92,90
S1876,中村 充,男,理工学部,53,90,78,53,81,92,85
S1877,佐藤 くみ子,女,理工学部,56,90,87,56,80,97,77
S1878,鈴木 陽子,女,理工学部,54,92,88,45,78,92,80
S1879,坂本 淳,男,理工学部,53,90,90,46,76,86,83
S1880,斉藤 あすか,女,理工学部,59,86,82,47,76,92,78
S1881,鈴木 学,男,理工学部,64,96,76,55,79,88,83
S1882,鈴木 裕太,男,理工学部,54,86,79,46,77,93,85
S1883,青木 陽子,女,理工学部,65,87,78,52,85,89,83
S1884,石川 晃,男,理工学部,63,86,78,49,77,86,86
S1885,小林 稔,男,理工学部,62,100,81,50,78,92,90
S1886,小林 さゆり,女,理工学部,65,85,86,62,78,85,78
S1887,井上 桃子,女,理工学部,60,94,88,52,86,88,79
S1888,山本 真綾,女,理工学部,56,92,82,45,90,86,78
S1889,森 直人,男,理工学部,61,100,76,47,90,90,90
S1890,山本 直人,男,理工学部,48,92,83,48,75,92,84
S1891,鈴木 直子,女,理工学部,56,90,79,57,77,97,79
S1892,長谷川 拓真,男,理工学部,49,98,76,63,77,87,90
S1893,岡田 修平,男,理工学部,47,96,75,56,78,97,86
S1894,山本 翼,男,理工学部,63,90,81,58,87,99,84
S1895,田中 幹,女,理工学部,51,88,81,46,76,92,89
S1896,斎藤 亮介,男,理工学部,55,95,79,49,77,99,85
S1897,長谷川 里佳,女,理工学部,51,98,88,46,81,95,88
S1898,山下 裕太,男,理工学部,46,99,80,57,76,97,76
S1899,高橋 直子,女,理工学部,47,89,76,64,78,94,84
S1900,岡本 結衣,女,理工学部,46,87,78,51,85,91,79
S1901,伊藤 涼平,男,理工学部,59,89,90,56,86,85,89
S1902,遠藤 充,男,理工学部,64,96,86,59,79,86,90
S1903,加藤 智也,男,理工学部,48,93,83,49,84,89,81
S1904,木村 直人,男,理工学部,47,89,90,49,83,91,76
S1905,田中 直樹,男,理工学部,47,100,86,51,79,94,89
S1906,山崎 陽子,女,理工学部,62,99,89,63,80,94,87
S1907,佐藤 裕太,男,理工学部,65,91,84,53,85,86,80
S1908,田中 康弘,男,理工学部,52,95,89,45,78,95,86
S1909,伊藤 涼平,男,理工学部,45,85,76,54,87,91,83
S1910,清水 裕太,男,理工学部,56,100,80,63,83,85,90
S1911,田中 幹,女,理工学部,65,90,87,52,80,92,81
S1912,小林 香織,女,理工学部,60,91,79,47,79,98,75
S1913,田中 篤司,男,理工学部,45,86,89,53,89,88,77
S1914,山田 篤司,男,理工学部,51,98,84,47,75,93,89
S1915,田中 直人,男,理工学部,60,96,79,64,86,93,89
S1916,岡本 太郎,男,理工学部,62,92,76,47,88,93,83
S1917,橋本 裕樹,男,理工学部,51,92,75,52,86,85,89
S1918,太田 花子,女,理工学部,46,87,81,62,85,88,85
S1919,吉田 直樹,男,理工学部,51,89,83,61,83,94,90
S1920,山崎 稔,男,理工学部,52,89,90,54,85,94,89
S1921,清水 春香,女,理工学部,63,94,90,50,90,95,90
S1922,伊藤 直樹,男,理工学部,59,95,88,45,81,96,90
S1923,鈴木 充,男,理工学部,49,90,89,54,88,88,75
S1924,清水 洋介,男,理工学部,47,97,78,48,84,93,79
S1925,山下 涼平,男,理工学部,59,86,76,56,76,86,86
S1926,山本 聡太郎,男,理工学部,60,99,77,63,85,94,80
S1927,中村 充,男,理工学部,63,97,83,46,87,88,83
S1928,中村 真綾,女,理工学部,51,87,82,47,85,88,86
S1929,佐藤 直子,女,理工学部,51,97,75,48,79,96,77
S1930,石川 くみ子,女,理工学部,52,92,87,59,90,86,85
